,formula,ident,sg_num,pearson,gii,gii_softBV
3126,Na3AuS2,202329,167,hR12,0.1754714647,0.232482
3127,Sc2VO5,169174,82,tI80,0.17550574700000002,0.109181
3128,TlCr5S8,40821,12,mC28,0.1755605794,0.141795
3129,Na5Mn3F14,62788,33,oP88,0.1755797314,0.11795599999999999
3130,Mg(AlCl4)2,62046,15,mC44,0.17558979560000001,0.128226
3131,NaErO2,97544,166,hR4,0.175598264,0.145532
3132,Cs3As2Cl9,45733,150,hP14,0.1756424188,0.069689
3133,TbScS3,650846,33,oP20,0.1757443341,0.094497
3134,Sr(BS2)2,71594,14,mP28,0.1758386284,0.271704
3135,CuPS3,430200,136,tP20,0.1758788828,0.14571699999999999
3136,Mg2PN3,12986,36,oC24,0.17602238050000002,0.362853
3137,Cd3P2,24488,224,cP10,0.1760241383,0.08197299999999999
3138,La2Fe2S5,632422,36,oC36,0.1761799281,0.131484
3139,RbCuO,49758,119,tI24,0.17623000020000001,0.331277
3140,SrPSe3,412766,14,mP20,0.1763466367,
3141,BaTeO4,431179,14,mP24,0.1763544796,0.18031899999999998
3142,Tm2CrS4,626652,29,oP56,0.1765136183,0.257451
3143,Lu2Ti2O7,24205,227,cF88,0.1765910642,0.126248
3144,CdB4O7,14361,61,oP96,0.17661323480000002,0.14262000000000002
3145,KBrF4,16633,140,tI24,0.17680093030000002,
3146,PrNb5O14,66808,59,oP80,0.1769048751,0.150993
3147,Na2Mn2S3,36209,15,mC56,0.1769311255,0.046554
3148,NaMnO2,15769,59,oP8,0.17695033000000002,0.163551
3149,CsHoS2,73541,166,hR4,0.1769512487,0.163443
3150,SrAl12O19,2006,194,hP64,0.17695973880000002,0.115782
3151,CaIrO3,159033,63,oC20,0.1769749064,0.151534
3152,EuWO4,429261,88,tI24,0.1770605442,0.09887599999999999
3153,BaUF6,258162,2,aP48,0.1771203814,
3154,Li2SnO3,21032,15,mC48,0.177131914,0.14951599999999998
3155,YPS4,414256,142,tI96,0.1771839069,0.10247099999999999
3156,NaClO3,21014,14,mP20,0.1772234195,0.165543
3157,Ta2Te2O9,202318,14,mP52,0.1772299413,0.11159899999999999
3158,Y2CrS4,626662,29,oP56,0.1772581818,0.26115499999999997
3159,Sr(SbO3)2,74540,162,hP9,0.1773001509,0.150177
3160,Y2BeO4,15362,62,oP28,0.177372511,0.163665
3161,CsFeCl4,1267,62,oP24,0.1774826052,0.128005
3162,PrMn2O5,91769,55,oP32,0.1775041151,0.087073
3163,AlFeO3,203202,33,oP40,0.177519049,0.157022
3164,KSbO3,252835,148,hR10,0.1775283101,0.168702
3165,Eu2TiO5,75062,62,oP32,0.1776677486,0.164677
3166,RuF5,165397,14,mP48,0.1776909039,0.10541099999999999
3167,EuZrS3,631644,62,oP20,0.1777242952,0.078539
3168,Sr(YbS2)2,651076,62,oP28,0.1777273502,0.098247
3169,NaSbF4,24750,14,mP24,0.1778567356,0.12178699999999999
3170,CaAl2O4,245898,14,mP56,0.17786459300000002,0.16341799999999998
3171,VSb2O5,27800,15,mC32,0.1779870158,0.129915
3172,NaMnP,60728,129,tP6,0.1780778183,
3173,Cs2PtCl6,26709,225,cF36,0.1781283844,0.128886
3174,V4GeS8,50502,216,cF52,0.1782142824,0.06416000000000001
3175,Dy(CuO2)2,83491,15,mC28,0.17826719200000002,0.171591
3176,FeBiO3,247765,9,mC20,0.1783275583,0.069114
3177,Rb4SnS4,409647,218,cP72,0.1783280576,0.232197
3178,Er2ZrS5,631090,62,oP32,0.17835009200000002,0.24554
3179,Ba(LuSe2)2,422892,62,oP28,0.1785442135,
3180,Na4FeO3,23635,9,mC32,0.1786394097,0.341364
3181,Ta2VO6,28490,136,tP18,0.1786508065,0.18196299999999999
3182,Ho2HgO4,69734,12,mC28,0.1786603581,0.184449
3183,VSeO4,68333,14,mP24,0.1786692248,0.143488
3184,Na2Ge2Se5,300263,63,oC72,0.1788843085,0.173811
